Timestamp,Pose
1695918635.5424733,"[[0.34936344623565674, 0.7025149464607239, -0.5502870082855225], [0.3612154722213745, 0.6550775766372681, -0.5147316455841064], [0.36898332834243774, 0.6539068222045898, -0.5148541927337646], [0.37618938088417053, 0.6530774235725403, -0.5146249532699585], [0.33348730206489563, 0.6579141020774841, -0.5197935700416565], [0.32304757833480835, 0.6581782102584839, -0.5194497108459473], [0.31442105770111084, 0.6583588123321533, -0.5196689963340759], [0.38534894585609436, 0.6641924381256104, -0.2924436926841736], [0.3038632571697235, 0.6713026762008667, -0.30169954895973206], [0.36588820815086365, 0.7410241961479187, -0.46665820479393005], [0.33154088258743286, 0.7428724765777588, -0.47026878595352173], [0.46093589067459106, 0.8766913414001465, -0.16670237481594086], [0.2206631600856781, 0.9449973106384277, -0.16878771781921387], [0.5310267210006714, 1.0140646696090698, -0.4147351384162903], [0.1709296703338623, 1.2320414781570435, -0.05876647308468819], [0.5519828796386719, 0.8981229066848755, -0.849968433380127], [0.18375222384929657, 1.479191780090332, -0.07451596856117249], [0.5862762331962585, 0.8770780563354492, -0.9344266653060913], [0.17837238311767578, 1.5759272575378418, -0.08711894601583481], [0.5567373037338257, 0.8592224717140198, -0.9433273077011108], [0.19790726900100708, 1.5582431554794312, -0.1394852250814438], [0.538154125213623, 0.8749303817749023, -0.8703179359436035], [0.20539629459381104, 1.5235294103622437, -0.09529802948236465], [0.4337116777896881, 1.452237606048584, -0.033761218190193176], [0.2732054591178894, 1.4703367948532104, 0.036562997847795486], [0.4459556043148041, 1.8639366626739502, -0.20107117295265198], [0.3053357005119324, 1.8791223764419556, -0.11338122934103012], [0.46089309453964233, 2.2513267993927, 0.03487894684076309], [0.3183824419975281, 2.2537150382995605, 0.029520729556679726], [0.4633106589317322, 2.317262887954712, 0.03694862499833107], [0.3146219253540039, 2.3189618587493896, 0.03259881213307381], [0.44901928305625916, 2.377720355987549, -0.3083377182483673], [0.35371625423431396, 2.367568016052246, -0.31520745158195496]]"
1695918635.588471,"[[0.3495635390281677, 0.7025308012962341, -0.5558015704154968], [0.3613380789756775, 0.6551015377044678, -0.5207985043525696], [0.369118869304657, 0.6539192795753479, -0.5209447145462036], [0.37635260820388794, 0.6530829071998596, -0.5206679105758667], [0.3336024284362793, 0.6579611301422119, -0.5241257548332214], [0.3231390118598938, 0.658218264579773, -0.5237262845039368], [0.3144832253456116, 0.6583845615386963, -0.5239102840423584], [0.3853803277015686, 0.6642669439315796, -0.29895907640457153], [0.30378514528274536, 0.671430230140686, -0.3050909638404846], [0.366117388010025, 0.7411085963249207, -0.47258585691452026], [0.3316808044910431, 0.7429783344268799, -0.4737620949745178], [0.4612767696380615, 0.8774903416633606, -0.18056677281856537], [0.22049637138843536, 0.9465321898460388, -0.15813812613487244], [0.5414000749588013, 1.0172446966171265, -0.4148777425289154], [0.16671442985534668, 1.2372239828109741, 0.020225901156663895], [0.556337296962738, 0.8945629596710205, -0.832546591758728], [0.18208853900432587, 1.4853976964950562, 0.0695834532380104], [0.5853520035743713, 0.8649793863296509, -0.9111027717590332], [0.177641361951828, 1.5837206840515137, 0.07491334527730942], [0.5562034845352173, 0.8591198325157166, -0.9113292694091797], [0.19718684256076813, 1.567421793937683, 0.02373575046658516], [0.5385004281997681, 0.8737635016441345, -0.8480538129806519], [0.20429261028766632, 1.532244324684143, 0.052261047065258026], [0.43505972623825073, 1.4549306631088257, -0.040527183562517166], [0.2742370069026947, 1.479093313217163, 0.04329478740692139], [0.4489839971065521, 1.869916319847107, -0.24144220352172852], [0.3095656931400299, 1.891170620918274, -0.07426270842552185], [0.4625902771949768, 2.259436845779419, -0.028023013845086098], [0.3234051465988159, 2.2682383060455322, 0.07665200531482697], [0.46526938676834106, 2.324676513671875, -0.02756638452410698], [0.3204241991043091, 2.3341586589813232, 0.08129938691854477], [0.4490911066532135, 2.3911476135253906, -0.3820340037345886], [0.35874316096305847, 2.3853869438171387, -0.26144570112228394]]"
1695918635.6324704,"[[0.3493174910545349, 0.7024859189987183, -0.5115814805030823], [0.3611133098602295, 0.6548663973808289, -0.47820883989334106], [0.36897215247154236, 0.653612494468689, -0.4783563017845154], [0.3762753903865814, 0.6527181267738342, -0.47809872031211853], [0.3334636986255646, 0.6578824520111084, -0.481879860162735], [0.3230935037136078, 0.6581587195396423, -0.4814722537994385], [0.314474880695343, 0.6583395004272461, -0.48170632123947144], [0.38538020849227905, 0.664056658744812, -0.2687172293663025], [0.3037780821323395, 0.6714378595352173, -0.27188777923583984], [0.36605918407440186, 0.7409704327583313, -0.43210476636886597], [0.33163756132125854, 0.742870569229126, -0.4346206784248352], [0.46272778511047363, 0.8766523599624634, -0.14258575439453125], [0.22056801617145538, 0.9465162754058838, -0.1271405816078186], [0.5494955778121948, 1.0149410963058472, -0.3731346130371094], [0.16600552201271057, 1.2370705604553223, 0.03940320760011673], [0.5585072636604309, 0.8780710697174072, -0.7575262188911438], [0.17465311288833618, 1.4855096340179443, 0.06961280852556229], [0.5861586332321167, 0.8538147807121277, -0.8343638181686401], [0.16794884204864502, 1.58426034450531, 0.07113853096961975], [0.5559758543968201, 0.8388770818710327, -0.8694022297859192], [0.18910709023475647, 1.5693776607513428, 0.02051146700978279], [0.5395733118057251, 0.8593466877937317, -0.778749942779541], [0.19714565575122833, 1.5340869426727295, 0.05041978880763054], [0.4379551410675049, 1.4541103839874268, -0.039158549159765244], [0.27564138174057007, 1.478609561920166, 0.04190864786505699], [0.45477962493896484, 1.869606852531433, -0.2453085482120514], [0.3115151524543762, 1.8902599811553955, -0.15489080548286438], [0.46959155797958374, 2.259291172027588, -0.05370490625500679], [0.3256254494190216, 2.267169237136841, -0.06998921930789948], [0.47269946336746216, 2.324887275695801, -0.05618789792060852], [0.3229012191295624, 2.3340399265289307, -0.07216039299964905], [0.4554145336151123, 2.3907320499420166, -0.4049549996852875], [0.362181693315506, 2.383772134780884, -0.41833367943763733]]"
1695918635.676572,"[[0.3489961624145508, 0.7025697231292725, -0.5928922891616821], [0.36084598302841187, 0.6548780798912048, -0.5594856142997742], [0.36881184577941895, 0.653617262840271, -0.5595740079879761], [0.3761739432811737, 0.6527208089828491, -0.5593593120574951], [0.33294135332107544, 0.657909631729126, -0.5648186802864075], [0.3226984143257141, 0.658177375793457, -0.5644736886024475], [0.31418585777282715, 0.6583535075187683, -0.564669132232666], [0.38536468148231506, 0.6639769077301025, -0.33159494400024414], [0.303713858127594, 0.6714304685592651, -0.3383316993713379], [0.3659706115722656, 0.7410764694213867, -0.505818247795105], [0.3314642310142517, 0.7429317235946655, -0.5092349052429199], [0.46300631761550903, 0.876799464225769, -0.18695703148841858], [0.2206902951002121, 0.9464080929756165, -0.1918194591999054], [0.5461792945861816, 1.0154517889022827, -0.3792802691459656], [0.16314496099948883, 1.237096905708313, -0.042285285890102386], [0.5589727759361267, 0.891797661781311, -0.7788931131362915], [0.17524993419647217, 1.4859217405319214, -0.051677506417036057], [0.5862799286842346, 0.8735823035240173, -0.8585426211357117], [0.1691286712884903, 1.5845530033111572, -0.06358602643013], [0.5567673444747925, 0.8641947507858276, -0.8688421249389648], [0.1901644766330719, 1.5692694187164307, -0.11901618540287018], [0.5397084355354309, 0.878262996673584, -0.7980495691299438], [0.19737976789474487, 1.5341030359268188, -0.07249259948730469], [0.43788132071495056, 1.4542076587677002, -0.039737965911626816], [0.275634765625, 1.479044795036316, 0.0424918457865715], [0.4548472464084625, 1.8727242946624756, -0.15486416220664978], [0.3137126863002777, 1.8943406343460083, -0.057463567703962326], [0.46899470686912537, 2.262122869491577, 0.14644184708595276], [0.3283443748950958, 2.2727162837982178, 0.17509238421916962], [0.4720149040222168, 2.326735496520996, 0.1543201059103012], [0.32618504762649536, 2.3393611907958984, 0.1877625733613968], [0.45479312539100647, 2.3951289653778076, -0.19650408625602722], [0.36260539293289185, 2.390876531600952, -0.17454969882965088]]"
1695918635.7265708,"[[0.3488631546497345, 0.7025507092475891, -0.5711597800254822], [0.3608289659023285, 0.654814600944519, -0.5401490926742554], [0.3688081204891205, 0.6535777449607849, -0.5402151346206665], [0.37617093324661255, 0.6526914834976196, -0.5400499105453491], [0.33290737867355347, 0.6577523350715637, -0.5445984601974487], [0.3226858973503113, 0.6579901576042175, -0.5442917943000793], [0.3141826391220093, 0.6581418514251709, -0.5445712804794312], [0.3854427933692932, 0.6639590263366699, -0.32373854517936707], [0.30371028184890747, 0.6713165044784546, -0.3273623287677765], [0.36592617630958557, 0.7411109209060669, -0.4882833957672119], [0.3313126862049103, 0.7429014444351196, -0.49082595109939575], [0.4632437229156494, 0.8776071071624756, -0.16712379455566406], [0.220210000872612, 0.9467893838882446, -0.1898798644542694], [0.5442295074462891, 1.0233588218688965, -0.292550265789032], [0.16237427294254303, 1.237033724784851, -0.06550555676221848], [0.5601426959037781, 0.9057096838951111, -0.6218253374099731], [0.171260803937912, 1.4856504201889038, -0.11755244433879852], [0.5865052342414856, 0.8913252949714661, -0.6819225549697876], [0.16365015506744385, 1.584228515625, -0.13533984124660492], [0.5573099255561829, 0.8817225694656372, -0.6908264756202698], [0.18571987748146057, 1.5697184801101685, -0.1894219070672989], [0.5395417809486389, 0.8941421508789062, -0.6384080648422241], [0.1934700906276703, 1.5342639684677124, -0.1398092806339264], [0.43723487854003906, 1.4548183679580688, -0.038762662559747696], [0.2749607563018799, 1.4787733554840088, 0.04146481677889824], [0.4536154270172119, 1.8730950355529785, -0.1510777771472931], [0.31131109595298767, 1.8936328887939453, -0.07867630571126938], [0.4683021008968353, 2.2618181705474854, 0.12395142018795013], [0.32620567083358765, 2.271533727645874, 0.1117304116487503], [0.4713915288448334, 2.326734781265259, 0.12955352663993835], [0.32439854741096497, 2.338148832321167, 0.11913295090198517], [0.45460066199302673, 2.3939592838287354, -0.21063856780529022], [0.35967913269996643, 2.389054775238037, -0.2301485240459442]]"
1695918635.7706792,"[[0.34867796301841736, 0.7028231024742126, -0.5389190316200256], [0.3607257008552551, 0.654991626739502, -0.5076466798782349], [0.3687325417995453, 0.6537241339683533, -0.5077871084213257], [0.37613192200660706, 0.6528130769729614, -0.5076059103012085], [0.33266326785087585, 0.6579565405845642, -0.5107102394104004], [0.3223874568939209, 0.6581570506095886, -0.510364294052124], [0.313900887966156, 0.658271849155426, -0.5106080174446106], [0.3855712115764618, 0.6640080213546753, -0.2952934205532074], [0.303544819355011, 0.6713892817497253, -0.29208648204803467], [0.36581629514694214, 0.7414196729660034, -0.45690566301345825], [0.3310627341270447, 0.7433176636695862, -0.45783528685569763], [0.46352139115333557, 0.8766345381736755, -0.1549467295408249], [0.22042211890220642, 0.9462395310401917, -0.15560075640678406], [0.5445904731750488, 0.9923454523086548, -0.3342316150665283], [0.16550156474113464, 1.2347828149795532, -0.03198111802339554], [0.5602366924285889, 0.8785825371742249, -0.6982559561729431], [0.17778101563453674, 1.4849687814712524, -0.015659015625715256], [0.5879917740821838, 0.8586478233337402, -0.7617241144180298], [0.17255821824073792, 1.5838522911071777, -0.015519767999649048], [0.5579786896705627, 0.8529447913169861, -0.7614673376083374], [0.19315007328987122, 1.5694873332977295, -0.06396578252315521], [0.5411386489868164, 0.8690000772476196, -0.7122734785079956], [0.200455904006958, 1.5340877771377563, -0.03277842327952385], [0.4371364116668701, 1.4516950845718384, -0.038161635398864746], [0.2762302756309509, 1.4740022420883179, 0.04088369384407997], [0.4535875916481018, 1.8699886798858643, -0.24066121876239777], [0.31247490644454956, 1.8877259492874146, -0.11011046171188354], [0.46911969780921936, 2.2607779502868652, -0.05541602894663811], [0.32941702008247375, 2.268233299255371, -0.02827405370771885], [0.47224435210227966, 2.3261847496032715, -0.05753229185938835], [0.32755547761917114, 2.3349924087524414, -0.03060534968972206], [0.45546141266822815, 2.392075777053833, -0.39840808510780334], [0.3638577461242676, 2.3857688903808594, -0.36169296503067017]]"
1695918635.811688,"[[0.3483927249908447, 0.7031335830688477, -0.5427984595298767], [0.3605296015739441, 0.6551623940467834, -0.5095921158790588], [0.3685806393623352, 0.6538535356521606, -0.5097416639328003], [0.3760351836681366, 0.6529093980789185, -0.5095577239990234], [0.3322753608226776, 0.6582682728767395, -0.5119642615318298], [0.3219940662384033, 0.6584613919258118, -0.5115706324577332], [0.31356391310691833, 0.6585435271263123, -0.5118317604064941], [0.38559767603874207, 0.6641132235527039, -0.29500898718833923], [0.303352952003479, 0.6715275049209595, -0.2943471670150757], [0.3657541871070862, 0.7418935298919678, -0.45709553360939026], [0.3308101296424866, 0.7437357306480408, -0.4594871997833252], [0.46372777223587036, 0.877781331539154, -0.14443430304527283], [0.22062528133392334, 0.9461256861686707, -0.15915319323539734], [0.5455962419509888, 0.9995286464691162, -0.32003694772720337], [0.16708604991436005, 1.2347253561019897, -0.05385054275393486], [0.5609484910964966, 0.8907219171524048, -0.6927202939987183], [0.18256470561027527, 1.4848171472549438, -0.08925531804561615], [0.5875242948532104, 0.8741973638534546, -0.761147141456604], [0.17895659804344177, 1.5837346315383911, -0.10698097944259644], [0.5577757954597473, 0.867495059967041, -0.7624559998512268], [0.19953550398349762, 1.5694363117218018, -0.15771959722042084], [0.5409682393074036, 0.8804001808166504, -0.70759117603302], [0.2065087854862213, 1.5339937210083008, -0.10914967209100723], [0.43710073828697205, 1.4523990154266357, -0.03781450539827347], [0.2762134373188019, 1.4739536046981812, 0.04053818807005882], [0.45174336433410645, 1.8698667287826538, -0.243800088763237], [0.31061267852783203, 1.8875627517700195, -0.10404888540506363], [0.46622300148010254, 2.2604029178619385, -0.03477083519101143], [0.3275483250617981, 2.267782688140869, -0.025578703731298447], [0.4689650535583496, 2.3258678913116455, -0.03577775880694389], [0.32574281096458435, 2.3347995281219482, -0.02021673694252968], [0.4523177742958069, 2.3916165828704834, -0.39043742418289185], [0.36177128553390503, 2.3849031925201416, -0.3478466868400574]]"
1695918635.8572257,"[[0.34921514987945557, 0.7030632495880127, -0.6417703032493591], [0.36093196272850037, 0.6549956202507019, -0.6031898260116577], [0.36892563104629517, 0.6536384224891663, -0.6032512187957764], [0.3763483762741089, 0.6526410579681396, -0.6030270457267761], [0.3329175114631653, 0.6582357883453369, -0.6130632758140564], [0.32252293825149536, 0.6584585905075073, -0.6126498579978943], [0.31394803524017334, 0.6585480570793152, -0.6129070520401001], [0.3856939375400543, 0.6638649106025696, -0.36323800683021545], [0.30334508419036865, 0.6715508699417114, -0.39260217547416687], [0.36648088693618774, 0.7418721318244934, -0.5500007271766663], [0.33180472254753113, 0.7437347173690796, -0.5604373812675476], [0.46454906463623047, 0.8785346746444702, -0.156839519739151], [0.2202942669391632, 0.9465026259422302, -0.24494168162345886], [0.5448339581489563, 1.006998896598816, -0.15767376124858856], [0.16412979364395142, 1.23862886428833, -0.12641435861587524], [0.5607091188430786, 0.9755628108978271, -0.3479456603527069], [0.18101781606674194, 1.4875071048736572, -0.15612325072288513], [0.5871950387954712, 0.8796505331993103, -0.38539567589759827], [0.17746281623840332, 1.5868819952011108, -0.17208006978034973], [0.557624876499176, 0.8744623064994812, -0.4006965160369873], [0.1987747699022293, 1.5714881420135498, -0.22660019993782043], [0.5424867868423462, 0.8860436081886292, -0.3636628985404968], [0.20583602786064148, 1.53548002243042, -0.17754361033439636], [0.4386467933654785, 1.4526946544647217, -0.026790589094161987], [0.27622270584106445, 1.4755682945251465, 0.02973773144185543], [0.4534150958061218, 1.8702012300491333, -0.23409919440746307], [0.31257563829421997, 1.8887239694595337, -0.19194146990776062], [0.469279944896698, 2.262453317642212, -0.013260968029499054], [0.32897597551345825, 2.271380662918091, -0.03795086592435837], [0.47168469429016113, 2.3283846378326416, -0.016721293330192566], [0.3275313973426819, 2.3403730392456055, -0.0349905863404274], [0.4565853178501129, 2.393754482269287, -0.3677423596382141], [0.3629552721977234, 2.3861680030822754, -0.4031028747558594]]"
1695918635.89975,"[[0.3491608202457428, 0.702978789806366, -0.5534264445304871], [0.3608629107475281, 0.6547456383705139, -0.5227299928665161], [0.36888185143470764, 0.6533108353614807, -0.5227246880531311], [0.37632402777671814, 0.6522334218025208, -0.5224999189376831], [0.3328566551208496, 0.6581173539161682, -0.5306819081306458], [0.32249876856803894, 0.6583545207977295, -0.5302196145057678], [0.31394100189208984, 0.6584576964378357, -0.5304238200187683], [0.3857104182243347, 0.6633002758026123, -0.3148157000541687], [0.30333834886550903, 0.6713132858276367, -0.3391422629356384], [0.3664567470550537, 0.741622269153595, -0.473893404006958], [0.33179211616516113, 0.7435804009437561, -0.48162755370140076], [0.4650300145149231, 0.877673327922821, -0.15573880076408386], [0.22026264667510986, 0.9466224908828735, -0.2314591407775879], [0.5594174861907959, 0.9912326335906982, -0.3034549057483673], [0.16451044380664825, 1.2387312650680542, -0.11841650307178497], [0.5648148059844971, 0.8909435868263245, -0.5975788831710815], [0.17796781659126282, 1.4881190061569214, -0.12554378807544708], [0.5885366201400757, 0.8540089726448059, -0.651788592338562], [0.17162112891674042, 1.5875300168991089, -0.13042424619197845], [0.5580815672874451, 0.8494997620582581, -0.6094340085983276], [0.19335773587226868, 1.5737323760986328, -0.17968876659870148], [0.5434308648109436, 0.867508590221405, -0.5983149409294128], [0.20163020491600037, 1.5384056568145752, -0.14482015371322632], [0.44110193848609924, 1.4517160654067993, -0.02690223976969719], [0.2777269184589386, 1.4755113124847412, 0.029845502227544785], [0.45920509099960327, 1.8720557689666748, -0.10578624159097672], [0.3154612183570862, 1.8900238275527954, -0.08750467747449875], [0.47522658109664917, 2.262357234954834, 0.18836469948291779], [0.3332138955593109, 2.2708396911621094, 0.12682008743286133], [0.47775277495384216, 2.3277809619903564, 0.1959926187992096], [0.3322961628437042, 2.3402318954467773, 0.1377057582139969], [0.46476563811302185, 2.3932080268859863, -0.13100621104240417], [0.3673466742038727, 2.3866376876831055, -0.20478422939777374]]"
1695918635.94275,"[[0.349142849445343, 0.702820897102356, -0.5378020405769348], [0.36085811257362366, 0.6544907093048096, -0.5060212016105652], [0.36887720227241516, 0.653014600276947, -0.5060461163520813], [0.37632009387016296, 0.6519033312797546, -0.5058186054229736], [0.3328533172607422, 0.6579562425613403, -0.5135017037391663], [0.32250991463661194, 0.65821772813797, -0.5130287408828735], [0.31396692991256714, 0.6583459377288818, -0.5132236480712891], [0.3857261538505554, 0.6629263162612915, -0.29699358344078064], [0.3033501207828522, 0.6711113452911377, -0.3187820315361023], [0.36644500494003296, 0.7413308620452881, -0.45811182260513306], [0.33178508281707764, 0.7433958053588867, -0.4652401804924011], [0.46518415212631226, 0.8770103454589844, -0.15465886890888214], [0.22019949555397034, 0.946811854839325, -0.2096281796693802], [0.5638898611068726, 0.985078752040863, -0.3346624970436096], [0.1648719161748886, 1.238982915878296, -0.0813194140791893], [0.5664507150650024, 0.8722971677780151, -0.6593987941741943], [0.17548027634620667, 1.4859241247177124, -0.06835673749446869], [0.5898657441139221, 0.8472648859024048, -0.7213029265403748], [0.16942796111106873, 1.5891194343566895, -0.0713220089673996], [0.5586776733398438, 0.8418965935707092, -0.6929090023040771], [0.191379114985466, 1.5760667324066162, -0.1210278868675232], [0.5442025065422058, 0.857582688331604, -0.6652542352676392], [0.20000004768371582, 1.5409952402114868, -0.08740655332803726], [0.442544549703598, 1.451073169708252, -0.02693518064916134], [0.27880042791366577, 1.4754892587661743, 0.029916096478700638], [0.46227994561195374, 1.87288498878479, -0.11286473274230957], [0.3173249363899231, 1.8912626504898071, -0.06953529268503189], [0.47793951630592346, 2.262284278869629, 0.17417725920677185], [0.33574217557907104, 2.2704482078552246, 0.1318858116865158], [0.4804813265800476, 2.327153444290161, 0.18100979924201965], [0.3347160816192627, 2.3395798206329346, 0.14151279628276825], [0.46824997663497925, 2.3928205966949463, -0.1505889594554901], [0.3704506754875183, 2.3867030143737793, -0.2014881670475006]]"
1695918635.9857514,"[[0.34912770986557007, 0.703498899936676, -0.6398166418075562], [0.36094632744789124, 0.6554383635520935, -0.5971686840057373], [0.3689948320388794, 0.6540491580963135, -0.5973482728004456], [0.3764902651309967, 0.6530036330223083, -0.5971928238868713], [0.33297446370124817, 0.6584622263908386, -0.6067781448364258], [0.32260602712631226, 0.6585449576377869, -0.6063619256019592], [0.31404978036880493, 0.658527135848999, -0.6066364645957947], [0.38620370626449585, 0.6645564436912537, -0.34697166085243225], [0.30334705114364624, 0.67118901014328, -0.3766537308692932], [0.36636096239089966, 0.7425292730331421, -0.5456352233886719], [0.3317262530326843, 0.7439951300621033, -0.5556968450546265], [0.4646962583065033, 0.8878621459007263, -0.1632958948612213], [0.219583198428154, 0.9472605586051941, -0.24179062247276306], [0.5274767875671387, 1.0849376916885376, -0.2075246274471283], [0.16456840932369232, 1.238909363746643, -0.17600500583648682], [0.5523020029067993, 1.1712055206298828, -0.4960516095161438], [0.1760551631450653, 1.4896124601364136, -0.306893914937973], [0.5755967497825623, 1.2081540822982788, -0.5573240518569946], [0.16990645229816437, 1.5914045572280884, -0.3527257740497589], [0.5555506944656372, 1.1933364868164062, -0.5879974365234375], [0.19350959360599518, 1.576465129852295, -0.4061656594276428], [0.5408064723014832, 1.185285210609436, -0.5217364430427551], [0.2019585371017456, 1.5410231351852417, -0.3320698142051697], [0.43814021348953247, 1.454843521118164, -0.025162596255540848], [0.27535703778266907, 1.47635018825531, 0.028220271691679955], [0.4531606137752533, 1.8728680610656738, -0.26953086256980896], [0.31581002473831177, 1.8906795978546143, -0.2216293066740036], [0.47232359647750854, 2.2658793926239014, -0.05877549201250076], [0.3350212275981903, 2.2710678577423096, -0.11447925865650177], [0.47551846504211426, 2.3326287269592285, -0.06380321830511093], [0.33352240920066833, 2.3406550884246826, -0.11844430863857269], [0.4579979479312897, 2.3944311141967773, -0.4464126229286194], [0.370206743478775, 2.386441946029663, -0.5019674301147461]]"
1695918636.0317924,"[[0.3491193652153015, 0.7033743262290955, -0.5194495916366577], [0.3609458804130554, 0.6554197669029236, -0.4818338453769684], [0.36899513006210327, 0.6540455222129822, -0.48185744881629944], [0.376493364572525, 0.6530053615570068, -0.48158541321754456], [0.33299821615219116, 0.6583477258682251, -0.4907659590244293], [0.3226245939731598, 0.6584032773971558, -0.4902486205101013], [0.3140692114830017, 0.6583710312843323, -0.49043092131614685], [0.38628214597702026, 0.6646414399147034, -0.2670186460018158], [0.3033454418182373, 0.671115517616272, -0.2931719422340393], [0.3663492500782013, 0.7424855828285217, -0.44057732820510864], [0.3317158818244934, 0.7437794804573059, -0.4500199258327484], [0.4636955261230469, 0.886570930480957, -0.13176344335079193], [0.21898801624774933, 0.9472746849060059, -0.18335986137390137], [0.5376754403114319, 1.02665376663208, -0.240381121635437], [0.16452907025814056, 1.239018201828003, -0.04096195846796036], [0.5592268109321594, 0.9426895380020142, -0.5323872566223145], [0.17656740546226501, 1.4894404411315918, 0.014972801320254803], [0.5816073417663574, 0.9254164695739746, -0.5889217257499695], [0.17076896131038666, 1.59125554561615, 0.01831980235874653], [0.5565303564071655, 0.9180624485015869, -0.5944629311561584], [0.19441556930541992, 1.5763055086135864, -0.03017955645918846], [0.541954517364502, 0.931854784488678, -0.5485857725143433], [0.20244577527046204, 1.540858268737793, -0.0020495878998190165], [0.43812307715415955, 1.4523388147354126, -0.02526441588997841], [0.2753293812274933, 1.4759619235992432, 0.028338974341750145], [0.4539891183376312, 1.8718647956848145, -0.2560020983219147], [0.3157268464565277, 1.89084792137146, -0.14288952946662903], [0.4725881516933441, 2.2654895782470703, -0.06255996227264404], [0.33493703603744507, 2.271021604537964, -0.04153912886977196], [0.47580963373184204, 2.332115888595581, -0.06579077243804932], [0.3333524167537689, 2.340219497680664, -0.03859903663396835], [0.4590318202972412, 2.3941595554351807, -0.4164665639400482], [0.369907408952713, 2.386396884918213, -0.42282313108444214]]"
1695918636.0744424,"[[0.3490469753742218, 0.7034586668014526, -0.5821110010147095], [0.3609382212162018, 0.6558334827423096, -0.545642614364624], [0.3689931035041809, 0.6545546054840088, -0.5457568168640137], [0.37651580572128296, 0.6535894870758057, -0.5456242561340332], [0.33300143480300903, 0.6583923101425171, -0.5509353876113892], [0.3226282000541687, 0.6584029197692871, -0.5505288243293762], [0.3140724301338196, 0.658342719078064, -0.550777792930603], [0.38668930530548096, 0.6655046343803406, -0.31859856843948364], [0.30320391058921814, 0.6710153222084045, -0.3301164507865906], [0.366193950176239, 0.7427358031272888, -0.49676600098609924], [0.33165842294692993, 0.743748128414154, -0.5012258291244507], [0.46389955282211304, 0.8879296779632568, -0.14144571125507355], [0.21899037063121796, 0.9464713335037231, -0.20745520293712616], [0.5269845128059387, 1.0980122089385986, -0.2045147866010666], [0.16434498131275177, 1.2372932434082031, -0.1369325965642929], [0.5513660907745361, 1.1939833164215088, -0.5110489130020142], [0.17980161309242249, 1.4876817464828491, -0.2881944477558136], [0.5753712058067322, 1.2322169542312622, -0.578312337398529], [0.17423197627067566, 1.5865086317062378, -0.33668094873428345], [0.5548191070556641, 1.221500039100647, -0.6063366532325745], [0.19976021349430084, 1.5709962844848633, -0.3910335898399353], [0.5396495461463928, 1.2102500200271606, -0.5370625257492065], [0.2073303759098053, 1.5346150398254395, -0.3146575093269348], [0.4381261467933655, 1.452093482017517, -0.02221178635954857], [0.2753625214099884, 1.4730932712554932, 0.02531648799777031], [0.4537948966026306, 1.8706231117248535, -0.2380060851573944], [0.315662682056427, 1.8873696327209473, -0.1785573661327362], [0.47228360176086426, 2.2649242877960205, -0.020757107064127922], [0.3347361385822296, 2.2693819999694824, -0.05136681720614433], [0.47556281089782715, 2.3317830562591553, -0.021138861775398254], [0.3331439197063446, 2.3400118350982666, -0.05143103748559952], [0.4572736322879791, 2.391068935394287, -0.3722401559352875], [0.3675875961780548, 2.3808443546295166, -0.4208359122276306]]"
1695918636.1194437,"[[0.34847670793533325, 0.703987181186676, -0.5812886357307434], [0.36066365242004395, 0.65630042552948, -0.5448756814002991], [0.3687993586063385, 0.6549556851387024, -0.544971764087677], [0.37643125653266907, 0.653938353061676, -0.5448712110519409], [0.3324461877346039, 0.6587693691253662, -0.5506147146224976], [0.32212239503860474, 0.6586216688156128, -0.5502685308456421], [0.3136959373950958, 0.6584402322769165, -0.550503134727478], [0.3867616653442383, 0.6656502485275269, -0.31716206669807434], [0.302890807390213, 0.6709952354431152, -0.32605481147766113], [0.3659217953681946, 0.7433195114135742, -0.49615296721458435], [0.33121079206466675, 0.7439874410629272, -0.4993959367275238], [0.4638870656490326, 0.8851237893104553, -0.15597489476203918], [0.21898412704467773, 0.9464711546897888, -0.18642158806324005], [0.5284262299537659, 1.033077597618103, -0.4035262167453766], [0.16257748007774353, 1.2365069389343262, -0.06369468569755554], [0.5531719923019409, 0.9153476357460022, -0.84669429063797], [0.1699596345424652, 1.4882186651229858, -0.07298994064331055], [0.5821325778961182, 0.9064363241195679, -0.9289031028747559], [0.1621447503566742, 1.5870131254196167, -0.08042941242456436], [0.5567814707756042, 0.898443341255188, -0.9321195483207703], [0.1848665177822113, 1.572955846786499, -0.13436691462993622], [0.5412346720695496, 0.9121453762054443, -0.8653169870376587], [0.1933285892009735, 1.5372958183288574, -0.09369491040706635], [0.43631839752197266, 1.4521162509918213, -0.024460790678858757], [0.2746315896511078, 1.4730687141418457, 0.027425283566117287], [0.4519099295139313, 1.8719607591629028, -0.19316235184669495], [0.3138810396194458, 1.8869978189468384, -0.16348853707313538], [0.4702392518520355, 2.265226125717163, 0.036003801971673965], [0.3323255479335785, 2.26910138130188, -0.0324975848197937], [0.47327250242233276, 2.3318347930908203, 0.036915309727191925], [0.3302488327026367, 2.3388826847076416, -0.03392268344759941], [0.45574885606765747, 2.392467498779297, -0.3098735213279724], [0.3666255474090576, 2.3809406757354736, -0.40114742517471313]]"
